Categoria,Marca,Título,Precio Original,Precio +40%,Imagen URL
Saniye,Saniye,Brillo Magic,20.5,28.7,https://dubellay.mx/cdn/shop/files/SAN-L1241-01_1000x.jpg?v=1776466993
Saniye,Saniye,Sombra Color Burst,47.0,65.8,https://dubellay.mx/cdn/shop/files/SAN-E1824-01_2_1000x.jpg?v=1776465972
Saniye,Saniye,"Contorneador, Corrector y Maquillaje I'm Matte",20.5,28.7,https://dubellay.mx/cdn/shop/products/R8004-01_1000x.jpg?v=1776467655
Saniye,Saniye,Sombra Choco Pie,46.0,64.4,https://dubellay.mx/cdn/shop/files/SAN-E1524-01_3_1000x.jpg?v=1776465971
Saniye,Saniye,Brillo Matte Long Lasting,16.0,22.4,https://dubellay.mx/cdn/shop/products/SAN-BRIL1127-01_1000x.jpg?v=1657313974
Saniye,Saniye,Gel 2 en 1,20.5,28.7,https://dubellay.mx/cdn/shop/files/SAN-GEL-M1021_1000x.jpg?v=1776465788
Saniye,Saniye,Rubor Just As You Want,26.0,36.4,https://dubellay.mx/cdn/shop/files/SAN-R1267-01_1_1000x.jpg?v=1776466994
Saniye,Saniye,Gel para Cejas Brow Tint,27.0,37.8,https://dubellay.mx/cdn/shop/files/SAN-M357-01_2_1000x.jpg?v=1776465971
Saniye,Saniye,Sombra Líquida Glitter Goals,21.5,30.1,https://dubellay.mx/cdn/shop/products/R9017-01_1000x.jpg?v=1776467655
Saniye,Saniye,Rubor 3 in 1,27.0,37.8,https://dubellay.mx/cdn/shop/files/SAN-R1254-01_1_1000x.jpg?v=1776467057
Saniye,Saniye,Maquillaje Velvet Skin,47.0,65.8,https://dubellay.mx/cdn/shop/files/SAN-R6018-01_1000x.jpg?v=1776465971
Saniye,Saniye,Aceite Mágico 24k Gold,23.0,32.2,https://dubellay.mx/cdn/shop/files/SAN-ACELAB-MAG392-D-L139201_1_1000x.jpg?v=1776464892
